date,open,high,low,close,volume
2023-07-24,263.0,266.0,261.0,261.5,4802226
2023-07-25,265.0,266.0,258.0,258.0,4852757
2023-07-26,258.5,263.0,254.0,254.5,4307269
2023-07-27,251.0,255.5,249.0,250.0,5405069
2023-07-28,250.5,255.0,250.0,254.5,3173513
2023-07-31,256.5,257.5,247.0,248.0,5162519
2023-08-01,251.5,257.0,248.0,249.5,4864237
2023-08-02,249.5,257.5,247.5,251.5,9163597
2023-08-04,251.0,255.0,246.5,252.5,6017113
2023-08-07,255.0,255.0,250.5,250.5,3350720
2023-08-08,250.5,251.5,244.0,245.0,4856402
2023-08-09,246.0,251.0,245.0,247.0,3803909
2023-08-10,246.0,246.5,238.0,238.5,4687358
2023-08-11,240.0,244.0,237.0,238.5,2996303
2023-08-14,235.5,236.0,229.0,232.0,4299314
2023-08-15,235.0,237.0,233.5,236.5,2413211
2023-08-16,233.0,241.0,233.0,236.0,3305820
2023-08-17,234.0,237.0,231.5,236.5,3635329
2023-08-18,236.5,236.5,230.0,231.0,2896907
2023-08-21,232.5,233.5,227.0,228.0,2727389
2023-08-22,230.5,232.0,227.5,229.5,2543395
2023-08-23,229.5,232.0,227.0,230.5,1800184
2023-08-24,234.0,243.0,232.5,239.5,5109676
2023-08-25,236.0,236.0,231.0,231.0,3728809
2023-08-28,233.0,239.0,231.5,236.5,3512582
2023-08-29,238.0,246.0,238.0,244.0,4931124
2023-08-30,246.0,247.5,242.0,243.0,3615680
2023-08-31,243.0,243.5,241.0,241.5,2000780
2023-09-01,241.5,244.5,239.0,243.0,2321921
2023-09-04,244.0,250.0,241.0,250.0,4340758
2023-09-05,248.5,249.5,246.0,248.0,2293443
2023-09-06,252.0,252.0,247.0,249.0,2099227
2023-09-07,250.0,252.0,248.5,250.0,2670771
2023-09-08,250.0,251.5,245.5,249.0,2780324
2023-09-11,249.0,252.0,247.5,251.0,2475537
2023-09-12,252.0,260.5,249.0,260.5,7858540
2023-09-13,260.5,263.5,256.5,257.5,4089448
2023-09-14,259.0,263.0,256.0,259.0,5100228
2023-09-15,260.5,272.0,260.0,272.0,17135476
2023-09-18,269.5,277.5,268.0,272.5,8438937
2023-09-19,274.5,276.5,271.0,271.0,7483361
2023-09-20,269.5,270.0,260.5,260.5,9061336
2023-09-21,258.0,264.5,257.5,263.5,4855658
2023-09-22,259.5,268.0,255.5,267.0,6616915
2023-09-25,267.0,272.0,265.5,269.0,5808402
2023-09-26,269.0,270.0,263.0,263.0,4128496
2023-09-27,263.0,265.5,261.0,265.0,3898756
2023-09-28,267.5,271.5,263.5,266.5,6055400
2023-10-02,268.0,272.0,267.0,267.5,5106549
2023-10-03,268.0,269.5,262.0,262.0,3405641
2023-10-04,258.0,264.0,255.5,264.0,3614031
2023-10-05,263.5,265.0,260.0,260.5,3017688
2023-10-06,260.5,261.0,251.5,251.5,6164736
2023-10-11,254.5,260.0,254.5,260.0,5030255
2023-10-12,258.5,259.0,255.5,256.5,2523887
2023-10-13,256.0,260.0,255.5,257.0,1874766
2023-10-16,255.5,255.5,249.0,253.0,2903894
2023-10-17,254.5,258.5,254.0,255.5,2618415
2023-10-18,255.5,255.5,248.5,250.5,4654419
2023-10-19,250.0,251.5,241.0,242.5,4527053
2023-10-20,236.5,242.0,236.0,239.5,3452790
2023-10-23,238.0,240.0,236.0,237.0,2110094
2023-10-24,238.0,239.0,233.0,238.0,2725076
2023-10-25,239.0,241.0,236.5,238.0,2664612
2023-10-26,232.5,235.5,228.0,229.0,5637774
2023-10-27,232.0,238.5,230.5,233.5,4313064
2023-10-30,233.5,235.5,230.5,232.0,2037833
2023-10-31,235.5,239.0,233.0,236.0,4238916
2023-11-01,239.5,240.5,236.5,240.0,2652620
2023-11-02,246.0,247.0,242.0,243.0,3559765
2023-11-03,237.5,239.5,232.5,232.5,9012995
2023-11-06,235.0,238.0,233.0,237.0,3934633
2023-11-07,234.0,236.0,232.0,232.5,3399781
2023-11-08,231.0,235.0,230.5,231.0,4330677
2023-11-09,231.0,231.5,227.5,227.5,4257637
2023-11-10,226.0,228.0,222.0,228.0,3963706
2023-11-13,230.0,234.5,230.0,230.5,3019819
2023-11-14,231.5,233.0,229.0,230.5,2480225
2023-11-15,235.5,239.0,234.5,235.5,5234528
2023-11-16,239.5,240.0,235.0,238.5,4578120
2023-11-17,237.0,238.0,235.0,237.0,2423179
2023-11-20,237.0,240.0,237.0,239.0,2454495
2023-11-21,239.5,244.5,239.5,242.5,4148089
2023-11-22,241.0,242.5,236.5,237.0,3841104
2023-11-23,237.0,238.0,235.0,236.5,2239107
2023-11-24,237.0,240.5,237.0,238.0,1944673
2023-11-27,238.0,240.5,237.0,239.0,2129341
2023-11-28,239.0,245.0,238.0,245.0,4310894
2023-11-29,245.0,251.0,244.0,251.0,4989434
2023-11-30,250.5,251.5,246.5,248.0,4326571
2023-12-01,244.5,250.0,243.5,249.5,3398968
2023-12-04,243.0,251.0,241.0,250.5,7834362
2023-12-05,248.0,255.5,248.0,252.5,9431935
2023-12-06,254.5,257.0,249.0,249.0,5901761
2023-12-07,250.0,251.5,247.0,247.0,2577771
2023-12-08,250.0,252.5,249.0,250.0,2658909
2023-12-11,252.0,255.0,251.5,252.5,2345253
2023-12-12,254.0,254.0,248.0,248.0,3073224
2023-12-13,249.0,251.0,248.0,250.0,3422067
2023-12-14,253.5,253.5,249.0,252.0,3618486
2023-12-15,253.0,256.0,251.0,252.5,5920742
2023-12-18,252.5,253.0,247.5,251.5,4317312
2023-12-19,249.5,251.0,244.5,244.5,5078290
2023-12-20,245.5,248.5,244.0,245.5,5819721
2023-12-21,242.5,247.0,242.0,244.5,5059888
2023-12-22,246.0,246.0,241.0,241.5,5411398
2023-12-25,242.0,246.0,242.0,246.0,1618859
2023-12-26,248.0,250.0,246.5,247.5,2737691
2023-12-27,249.0,250.0,248.0,250.0,2199463
2023-12-28,250.0,250.5,246.0,248.0,2693624
2023-12-29,249.0,252.0,248.0,251.5,3116444
2024-01-02,253.0,254.0,249.0,250.0,3237415
2024-01-03,248.0,248.0,243.0,243.0,3128576
2024-01-04,240.0,240.5,230.5,231.0,10564851
2024-01-05,230.0,231.0,227.0,227.0,5878059
2024-01-08,227.5,229.5,223.0,224.5,5891454
2024-01-09,226.0,229.0,225.5,226.0,3735009
2024-01-10,225.0,227.0,224.5,225.5,1947763
2024-01-11,227.0,228.5,225.5,228.0,1642223
2024-01-12,227.5,230.0,226.0,229.0,1573557
2024-01-15,230.0,230.0,224.0,224.0,3934982
2024-01-16,223.5,224.0,221.0,223.5,2927997
2024-01-17,222.0,224.5,218.5,218.5,3606934
2024-01-18,219.0,220.0,216.5,216.5,2077419
2024-01-19,220.0,224.0,219.0,221.5,3108288
2024-01-22,224.0,226.0,223.0,225.0,1993225
2024-01-23,227.0,228.5,225.5,227.5,1930859
2024-01-24,228.0,228.0,225.0,225.5,1634165
2024-01-25,225.5,228.0,223.5,224.5,2486216
2024-01-26,224.0,225.5,222.5,225.0,1159714
2024-01-29,225.0,229.0,224.5,228.0,2346619
2024-01-30,228.0,231.0,227.0,227.0,2453146
2024-01-31,227.5,229.5,227.0,227.0,1914458
2024-02-01,227.0,227.0,224.5,226.5,1416034
2024-02-02,227.5,228.0,225.0,227.5,1670299
2024-02-05,226.0,226.5,224.0,225.5,1555868
2024-02-15,228.0,229.0,220.0,224.5,3846568
2024-02-16,225.5,228.0,224.5,228.0,2315072
2024-02-19,229.0,233.5,227.0,230.5,4810134
2024-02-20,231.5,231.5,228.0,229.5,2191270
2024-02-21,228.5,230.0,227.0,228.0,2240748
2024-02-22,227.0,228.0,224.0,225.0,3300190
2024-02-23,225.5,226.5,221.5,221.5,2112573
2024-02-26,221.0,224.5,220.0,221.0,1839001
2024-02-27,221.0,222.0,209.5,210.5,6476696
2024-02-29,210.0,212.0,206.5,211.5,4016640
2024-03-01,211.0,214.5,210.0,210.5,2254631
2024-03-04,210.0,211.0,208.0,209.0,3330715
2024-03-05,210.5,213.5,210.0,210.0,2445814
2024-03-06,208.5,209.5,205.0,206.0,3618506
2024-03-07,206.0,208.0,203.5,203.5,2854496
2024-03-08,203.5,209.0,200.5,206.5,4462887
2024-03-11,205.0,208.5,204.5,207.5,1996463
2024-03-12,207.0,209.5,206.5,209.0,1649480
2024-03-13,209.5,210.5,203.0,203.0,2439581
2024-03-14,203.0,206.0,201.5,206.0,1610346
2024-03-15,204.5,206.0,200.5,202.0,2520610
2024-03-18,203.5,211.0,201.5,211.0,3339746
2024-03-19,210.5,212.0,208.5,211.5,2778549
2024-03-20,211.5,214.0,209.5,212.5,3126927
2024-03-21,214.0,216.0,211.5,212.0,2359467
2024-03-22,213.0,213.0,210.0,211.0,1877593
2024-03-25,211.5,212.5,208.0,208.5,1520527
2024-03-26,209.5,212.5,204.0,204.0,1952395
2024-03-27,204.0,204.0,201.0,202.0,2156433
2024-03-28,201.5,201.5,198.0,198.0,2747169
2024-03-29,198.5,202.0,198.0,200.5,2009106
2024-04-01,203.0,210.0,202.5,209.5,4369832
2024-04-02,210.0,210.5,206.5,208.0,2023911
2024-04-03,207.0,211.0,206.5,209.0,2427957
2024-04-08,208.0,209.0,205.5,206.5,2459735
2024-04-09,207.0,207.5,205.0,206.5,1482307
2024-04-10,206.5,208.0,203.0,203.0,1625327
2024-04-11,202.5,202.5,199.5,199.5,2020121
2024-04-12,201.0,202.0,199.0,199.0,1339333
2024-04-15,196.0,196.0,190.5,190.5,4193972
2024-04-16,187.5,188.5,183.0,185.0,3329969
2024-04-17,185.0,186.5,181.0,181.5,4028023
2024-04-18,179.0,182.5,178.5,179.0,3484553
2024-04-19,177.5,177.5,171.0,171.5,6300110
2024-04-22,171.5,178.5,171.5,174.5,5278588
2024-04-23,183.0,186.0,178.5,185.0,8068315
2024-04-24,187.5,197.0,187.0,194.5,10043943
2024-04-25,190.5,191.0,187.5,188.0,4048309
2024-04-26,191.0,191.5,186.0,188.0,2612988
2024-04-29,189.0,191.0,188.0,190.5,1522837
2024-04-30,189.0,189.5,187.0,187.0,1351801
2024-05-02,186.5,186.5,182.0,182.5,1889822
2024-05-03,185.0,188.5,183.5,184.5,1944733
2024-05-06,181.0,186.0,179.5,185.0,2663876
2024-05-07,184.0,186.5,182.0,186.0,1754087
2024-05-08,185.0,189.0,183.5,189.0,1824193
2024-05-09,188.0,189.5,186.0,186.5,1004457
2024-05-10,187.0,190.0,185.0,190.0,1516235
2024-05-13,190.0,191.5,188.5,190.5,1905073
2024-05-14,190.0,192.0,188.0,190.0,1678960
2024-05-15,188.0,192.0,182.0,191.0,6379718
2024-05-16,192.0,194.5,190.0,193.5,5400268
2024-05-17,193.5,195.0,190.0,190.0,2285726
2024-05-20,190.0,190.0,187.0,187.0,1326667
2024-05-21,186.0,186.5,183.0,183.5,1783547
2024-05-22,184.0,188.0,183.5,188.0,1431413
2024-05-23,189.0,191.0,188.0,189.0,2776381
2024-05-24,187.5,187.5,185.0,186.0,1458461
2024-05-27,184.5,189.0,184.5,188.5,1450359
2024-05-28,190.5,202.0,189.0,202.0,5264002
2024-05-29,206.5,214.5,205.0,207.0,14753726
2024-05-30,203.5,206.5,202.5,202.5,3188749
2024-05-31,204.0,207.0,195.5,195.5,24353413
2024-06-03,200.5,205.5,196.0,197.0,5236442
2024-06-04,196.5,199.0,195.5,197.0,2403331
2024-06-05,197.0,198.0,191.0,191.0,5011886
2024-06-06,192.0,193.5,189.5,189.5,2467111
2024-06-07,191.5,195.5,191.5,194.5,2521036
2024-06-11,193.0,193.5,189.5,191.0,2756364
2024-06-12,191.0,196.5,191.0,191.0,3045417
2024-06-13,193.0,195.0,192.5,194.0,1911748
2024-06-14,195.0,198.0,194.0,194.0,2562656
2024-06-17,195.5,197.0,194.5,195.5,1612817
2024-06-18,198.0,198.0,195.0,196.5,2598242
2024-06-19,197.5,201.5,197.5,198.5,4778746
2024-06-20,199.5,201.0,197.0,199.5,2336969
2024-06-21,196.5,198.5,196.5,196.5,5344336
2024-06-24,196.5,197.5,191.5,191.5,6474430
2024-06-25,192.5,192.5,185.5,187.0,7453865
2024-06-26,187.5,190.5,187.0,188.0,5119373
2024-06-27,186.5,190.0,186.5,186.5,5473712
2024-06-28,187.0,189.5,185.5,186.0,2652565
2024-07-01,186.0,186.0,182.5,182.5,3103806
2024-07-02,182.5,183.0,178.5,178.5,3617149
2024-07-03,180.5,185.5,179.5,181.0,4135221
2024-07-04,182.5,185.0,181.5,183.5,2330481
2024-07-05,185.0,186.0,183.0,183.5,1437791
2024-07-08,183.5,185.5,181.5,184.0,1853499
