date,open,high,low,close,volume
2023-07-24,46.8,46.8,46.0,46.05,216176
2023-07-25,46.05,48.25,46.05,47.95,431713
2023-07-26,49.1,52.0,48.0,49.75,1210135
2023-07-27,50.6,50.8,49.0,49.1,549095
2023-07-28,49.4,49.8,48.4,49.8,346454
2023-07-31,49.85,51.5,48.8,49.0,1389197
2023-08-01,50.0,51.3,49.1,49.2,530253
2023-08-02,49.2,49.2,47.4,47.6,462856
2023-08-04,47.55,47.65,46.7,47.3,121923
2023-08-07,48.05,48.05,46.8,47.6,83433
2023-08-08,47.8,47.8,46.85,47.0,172570
2023-08-09,47.8,47.8,46.5,46.85,110854
2023-08-10,46.05,46.35,45.5,45.9,451189
2023-08-11,45.95,46.15,45.55,45.55,138051
2023-08-14,45.55,45.55,44.2,44.5,259179
2023-08-15,44.25,44.95,44.25,44.7,149948
2023-08-16,44.7,44.7,44.1,44.45,71100
2023-08-17,44.35,45.0,44.35,44.9,79411
2023-08-18,44.4,45.0,44.4,44.6,89257
2023-08-21,44.25,44.7,44.15,44.2,87610
2023-08-22,44.25,44.45,44.1,44.15,75691
2023-08-23,44.1,44.6,44.1,44.4,67999
2023-08-24,44.5,44.7,44.5,44.65,77270
2023-08-25,44.1,45.05,44.1,44.9,76976
2023-08-28,45.0,45.0,44.2,44.45,41479
2023-08-29,44.35,44.5,44.2,44.4,49988
2023-08-30,44.3,45.05,44.3,44.95,61522
2023-08-31,45.05,45.55,44.8,45.55,57701
2023-09-01,45.3,46.0,45.3,45.7,157569
2023-09-04,45.7,46.25,45.7,46.05,64577
2023-09-05,46.3,46.3,46.05,46.05,55695
2023-09-06,46.15,46.15,45.5,45.6,157312
2023-09-07,45.7,46.3,45.7,46.0,108272
2023-09-08,46.65,46.65,45.65,45.7,93900
2023-09-11,45.5,45.5,44.8,44.85,84554
2023-09-12,44.6,45.0,44.6,44.9,23181
2023-09-13,45.0,45.65,44.8,45.65,75634
2023-09-14,45.65,45.75,45.3,45.6,45431
2023-09-15,45.8,45.8,45.4,45.55,38761
2023-09-18,45.2,46.65,45.2,45.7,74681
2023-09-19,45.8,46.05,45.65,45.7,23732
2023-09-20,45.9,46.0,45.65,45.65,26674
2023-09-21,45.3,45.45,45.2,45.25,62697
2023-09-22,45.0,45.0,44.0,44.0,191598
2023-09-25,44.2,44.95,44.2,44.7,82456
2023-09-26,46.1,46.1,45.05,45.6,172881
2023-09-27,46.2,46.2,45.1,45.1,39810
2023-09-28,44.65,44.8,44.65,44.75,26504
2023-10-02,44.75,45.5,44.75,45.35,41278
2023-10-03,45.0,45.35,44.9,44.95,73005
2023-10-04,44.6,45.0,44.6,44.65,37438
2023-10-05,44.95,44.95,44.6,44.65,37284
2023-10-06,44.5,45.0,44.5,44.55,74263
2023-10-11,45.1,45.1,43.7,44.0,149940
2023-10-12,44.05,44.3,44.0,44.3,38743
2023-10-13,44.0,44.6,44.0,44.3,44991
2023-10-16,44.3,45.1,44.3,44.95,70240
2023-10-17,45.05,45.1,44.75,44.8,69478
2023-10-18,45.2,45.3,44.2,44.3,49864
2023-10-19,44.05,44.35,44.0,44.1,81337
2023-10-20,44.0,44.0,43.65,43.85,87240
2023-10-23,43.95,44.0,43.85,43.85,45328
2023-10-24,44.7,44.7,44.1,44.25,31642
2023-10-25,44.25,44.95,44.25,44.5,21801
2023-10-26,43.9,44.65,43.8,44.6,33530
2023-10-27,44.6,45.0,44.55,44.55,54390
2023-10-30,44.55,44.7,44.5,44.6,19921
2023-10-31,44.6,44.7,44.35,44.35,38298
2023-11-01,44.35,44.6,44.3,44.4,28733
2023-11-02,44.7,44.7,44.3,44.45,26091
2023-11-03,44.9,45.2,44.6,44.95,84368
2023-11-06,45.5,47.35,45.5,47.0,579767
2023-11-07,47.7,47.7,46.8,46.9,123238
2023-11-08,46.6,46.6,46.1,46.15,130937
2023-11-09,46.2,46.5,45.25,45.25,208725
2023-11-10,46.7,49.75,45.95,49.75,2265434
2023-11-13,49.7,50.0,48.65,50.0,1087069
2023-11-14,50.1,50.9,49.6,50.1,606427
2023-11-15,50.2,50.7,50.0,50.2,713092
2023-11-16,50.5,50.6,50.2,50.3,252926
2023-11-17,50.6,50.9,50.2,50.3,262839
2023-11-20,50.3,50.3,49.5,50.1,219623
2023-11-21,51.1,52.9,51.1,51.5,743055
2023-11-22,51.7,52.1,51.2,51.6,265606
2023-11-23,51.6,53.4,51.4,53.1,1387144
2023-11-24,53.7,54.5,53.3,54.0,1553630
2023-11-27,54.1,54.7,53.9,54.4,738798
2023-11-28,54.6,55.2,54.2,54.9,868285
2023-11-29,55.0,55.2,54.1,55.0,523488
2023-11-30,55.0,56.8,55.0,56.6,1180633
2023-12-01,56.7,61.5,56.6,61.0,2816441
2023-12-04,61.9,66.8,61.9,64.0,2824038
2023-12-05,63.4,63.6,60.1,63.5,2179926
2023-12-06,64.3,64.3,62.2,63.8,1057245
2023-12-07,64.1,64.3,63.1,64.0,1156175
2023-12-08,64.5,65.3,62.6,65.0,1946773
2023-12-11,65.0,66.5,64.5,65.1,1333964
2023-12-12,65.2,65.2,63.9,64.9,798680
2023-12-13,65.0,65.0,64.0,64.0,569763
2023-12-14,64.6,64.6,59.5,61.0,2314775
2023-12-15,62.0,64.5,61.5,62.8,1634085
2023-12-18,62.0,63.2,61.8,62.0,336204
2023-12-19,62.0,62.9,60.3,62.0,550184
2023-12-20,63.2,63.2,61.6,62.0,260319
2023-12-21,61.0,61.9,61.0,61.3,237729
2023-12-22,61.0,62.3,59.7,59.8,618416
2023-12-25,59.4,60.2,57.9,58.7,1023706
2023-12-26,58.8,59.7,58.5,58.8,247712
2023-12-27,59.5,60.9,59.1,60.0,485547
